Timestamp,Sensor,Temperature,Unit
2025-06-14T08:24:32.779Z,Sensor-1,28.90,°C
2025-06-14T08:24:34.803Z,Sensor-1,28.50,°C
2025-06-14T08:24:36.828Z,Sensor-1,28.50,°C
2025-06-14T08:24:38.855Z,Sensor-1,28.50,°C
2025-06-14T08:24:40.881Z,Sensor-1,28.50,°C
2025-06-14T08:24:42.907Z,Sensor-1,28.50,°C
2025-06-14T08:24:44.935Z,Sensor-1,28.00,°C
2025-06-14T08:24:46.963Z,Sensor-1,28.00,°C
2025-06-14T08:24:48.987Z,Sensor-1,28.00,°C
2025-06-14T08:24:51.012Z,Sensor-1,28.00,°C
2025-06-14T08:24:53.038Z,Sensor-1,28.00,°C
2025-06-14T08:24:55.065Z,Sensor-1,28.00,°C
2025-06-14T08:24:57.094Z,Sensor-1,28.00,°C
2025-06-14T08:24:59.123Z,Sensor-1,28.00,°C
2025-06-14T08:25:01.143Z,Sensor-1,28.00,°C
2025-06-14T08:25:03.168Z,Sensor-1,27.60,°C
2025-06-14T08:25:05.194Z,Sensor-1,27.60,°C
2025-06-19T12:51:14.818Z,Sensor-1,26.70,°C
2025-06-19T12:51:16.661Z,Sensor-1,26.70,°C
2025-06-19T12:51:18.682Z,Sensor-1,26.70,°C
2025-06-19T12:51:20.706Z,Sensor-1,26.70,°C
2025-06-19T12:51:22.732Z,Sensor-1,26.70,°C
2025-06-19T12:51:24.760Z,Sensor-1,26.70,°C
2025-06-19T12:51:26.784Z,Sensor-1,26.70,°C
2025-06-19T12:51:28.810Z,Sensor-1,26.70,°C
2025-06-19T12:51:30.836Z,Sensor-1,26.70,°C
2025-06-19T12:51:32.862Z,Sensor-1,26.70,°C
2025-06-19T12:51:34.888Z,Sensor-1,26.30,°C
2025-06-19T12:51:36.913Z,Sensor-1,26.20,°C
2025-06-19T12:51:38.939Z,Sensor-1,26.20,°C
2025-06-19T12:51:40.966Z,Sensor-1,26.20,°C
2025-06-19T12:51:42.992Z,Sensor-1,26.20,°C
2025-06-19T12:51:45.018Z,Sensor-1,26.20,°C
2025-06-19T12:56:35.477Z,Sensor-1,27.60,°C
2025-06-19T12:56:37.478Z,Sensor-1,27.60,°C
2025-06-19T12:56:39.500Z,Sensor-1,27.60,°C
2025-06-19T12:56:41.526Z,Sensor-1,27.60,°C
2025-06-19T12:56:43.558Z,Sensor-1,27.60,°C
2025-06-19T12:56:45.579Z,Sensor-1,27.60,°C
2025-06-19T12:56:47.609Z,Sensor-1,27.60,°C
2025-06-19T12:56:49.630Z,Sensor-1,27.60,°C
2025-06-19T12:56:58.854Z,Sensor-1,25.80,°C
2025-06-19T12:57:00.728Z,Sensor-1,25.80,°C
2025-06-19T12:57:01.827Z,Sensor-1,27.10,°C
2025-06-19T12:57:02.754Z,Sensor-1,25.80,°C
2025-06-19T12:57:03.640Z,Sensor-1,27.10,°C
2025-06-19T12:57:04.779Z,Sensor-1,25.80,°C
2025-06-19T12:57:05.665Z,Sensor-1,27.10,°C
2025-06-19T12:57:06.804Z,Sensor-1,25.80,°C
2025-06-19T12:57:07.694Z,Sensor-1,27.10,°C
2025-06-19T12:57:08.836Z,Sensor-1,25.80,°C
2025-06-19T12:57:09.717Z,Sensor-1,27.10,°C
2025-06-19T12:57:10.860Z,Sensor-1,25.80,°C
2025-06-19T12:57:11.743Z,Sensor-1,27.10,°C
2025-06-19T12:57:13.769Z,Sensor-1,27.10,°C
2025-06-19T12:57:14.935Z,Sensor-1,25.80,°C
2025-06-19T12:57:15.794Z,Sensor-1,27.10,°C
2025-06-19T12:57:16.937Z,Sensor-1,25.80,°C
2025-06-19T12:57:17.824Z,Sensor-1,27.10,°C
2025-06-19T12:57:18.962Z,Sensor-1,25.80,°C
2025-06-19T12:57:19.846Z,Sensor-1,27.10,°C
2025-06-19T12:57:20.994Z,Sensor-1,25.80,°C
2025-06-19T12:57:21.882Z,Sensor-1,27.10,°C
2025-06-19T12:57:23.014Z,Sensor-1,25.80,°C
2025-06-19T12:57:23.898Z,Sensor-1,27.10,°C
2025-06-19T12:57:25.040Z,Sensor-1,25.80,°C
2025-06-19T12:57:25.924Z,Sensor-1,27.10,°C
2025-06-19T12:57:27.065Z,Sensor-1,25.80,°C
2025-06-19T12:57:27.950Z,Sensor-1,27.10,°C
2025-06-19T12:57:29.091Z,Sensor-1,25.80,°C
2025-06-19T12:57:29.981Z,Sensor-1,27.10,°C
2025-06-19T12:57:31.117Z,Sensor-1,25.80,°C
2025-06-19T12:57:32.006Z,Sensor-1,27.10,°C
2025-06-19T12:57:33.144Z,Sensor-1,25.80,°C
2025-06-19T12:57:34.030Z,Sensor-1,27.10,°C
2025-06-19T12:57:35.171Z,Sensor-1,25.80,°C
2025-06-19T12:57:36.056Z,Sensor-1,27.10,°C
2025-06-19T12:57:37.195Z,Sensor-1,25.80,°C
2025-06-19T12:57:38.082Z,Sensor-1,27.10,°C
2025-06-19T12:57:39.222Z,Sensor-1,25.80,°C
2025-06-19T12:57:40.107Z,Sensor-1,27.10,°C
2025-06-19T12:57:41.247Z,Sensor-1,25.80,°C
2025-06-19T12:57:42.133Z,Sensor-1,27.10,°C
2025-06-19T12:57:43.282Z,Sensor-1,0.00,°C
2025-06-19T12:57:49.645Z,Sensor-1,26.70,°C
2025-06-19T12:57:51.185Z,Sensor-1,25.80,°C
2025-06-19T12:57:51.451Z,Sensor-1,26.70,°C
2025-06-19T12:57:53.476Z,Sensor-1,26.70,°C
2025-06-19T12:57:55.504Z,Sensor-1,26.70,°C
2025-06-19T12:57:57.528Z,Sensor-1,26.70,°C
2025-06-19T12:57:59.263Z,Sensor-1,26.20,°C
2025-06-19T12:57:59.556Z,Sensor-1,26.70,°C
2025-06-19T12:58:01.287Z,Sensor-1,25.90,°C
2025-06-19T12:58:01.583Z,Sensor-1,26.70,°C
2025-06-19T12:58:03.313Z,Sensor-1,25.80,°C
2025-06-19T12:58:03.609Z,Sensor-1,26.70,°C
2025-06-19T12:58:05.633Z,Sensor-1,26.70,°C
2025-06-19T12:58:07.659Z,Sensor-1,26.70,°C
2025-06-19T12:58:09.686Z,Sensor-1,26.70,°C
2025-06-19T12:58:11.710Z,Sensor-1,26.70,°C
2025-06-19T12:58:13.736Z,Sensor-1,26.70,°C
2025-06-19T12:58:15.763Z,Sensor-1,26.70,°C
2025-06-19T12:58:17.788Z,Sensor-1,26.70,°C
2025-06-19T12:58:19.816Z,Sensor-1,26.70,°C
2025-06-19T12:58:21.844Z,Sensor-1,26.70,°C
2025-06-19T12:58:23.866Z,Sensor-1,26.50,°C
2025-06-19T12:58:25.893Z,Sensor-1,26.20,°C
2025-06-19T12:58:27.918Z,Sensor-1,26.20,°C
2025-06-19T12:58:29.944Z,Sensor-1,26.20,°C
2025-06-19T12:58:31.970Z,Sensor-1,26.20,°C
2025-06-19T12:58:34.043Z,Sensor-1,26.20,°C
2025-06-19T12:58:36.023Z,Sensor-1,26.20,°C
2025-06-19T12:58:38.048Z,Sensor-1,26.20,°C
2025-06-19T12:58:40.075Z,Sensor-1,26.20,°C
2025-06-19T12:58:42.104Z,Sensor-1,26.20,°C
2025-06-19T12:58:44.127Z,Sensor-1,26.20,°C
2025-06-19T12:58:46.152Z,Sensor-1,26.20,°C
2025-06-19T12:58:48.182Z,Sensor-1,26.20,°C
2025-06-19T12:58:50.205Z,Sensor-1,26.20,°C
2025-06-19T12:58:52.232Z,Sensor-1,26.20,°C
2025-06-19T12:58:54.257Z,Sensor-1,26.20,°C
2025-06-19T13:00:30.517Z,Sensor-1,26.20,°C
2025-06-19T13:00:32.512Z,Sensor-1,25.80,°C
2025-06-19T13:00:34.542Z,Sensor-1,25.80,°C
2025-06-19T13:00:36.563Z,Sensor-1,25.80,°C
2025-06-19T13:00:38.588Z,Sensor-1,25.80,°C
2025-06-19T13:00:40.614Z,Sensor-1,25.80,°C
2025-06-19T13:00:42.640Z,Sensor-1,25.80,°C
2025-06-19T13:00:44.667Z,Sensor-1,25.80,°C
2025-06-19T13:00:46.695Z,Sensor-1,25.80,°C
2025-06-19T13:00:48.718Z,Sensor-1,25.80,°C
2025-06-19T13:00:50.744Z,Sensor-1,25.80,°C
2025-06-19T13:00:52.770Z,Sensor-1,25.80,°C
2025-06-19T13:00:54.796Z,Sensor-1,25.80,°C
2025-06-19T13:00:56.823Z,Sensor-1,25.80,°C
2025-06-19T13:00:58.848Z,Sensor-1,25.80,°C
2025-06-19T13:01:00.874Z,Sensor-1,25.80,°C
2025-06-19T13:01:02.900Z,Sensor-1,25.80,°C
2025-06-19T13:01:04.927Z,Sensor-1,25.80,°C
2025-06-19T13:01:06.952Z,Sensor-1,25.80,°C
2025-06-19T13:01:08.979Z,Sensor-1,25.80,°C
2025-06-19T13:01:11.004Z,Sensor-1,25.80,°C
2025-06-19T13:01:13.030Z,Sensor-1,25.80,°C
2025-06-19T13:01:15.056Z,Sensor-1,25.80,°C
2025-06-19T13:01:17.082Z,Sensor-1,25.80,°C
2025-06-19T13:01:19.108Z,Sensor-1,25.80,°C
2025-06-19T13:01:21.134Z,Sensor-1,25.80,°C
2025-06-19T13:01:23.160Z,Sensor-1,25.80,°C
2025-06-19T13:01:25.188Z,Sensor-1,25.80,°C
2025-06-19T13:01:27.214Z,Sensor-1,25.80,°C
2025-06-19T13:01:29.239Z,Sensor-1,25.80,°C
2025-06-19T13:01:31.272Z,Sensor-1,25.80,°C
2025-06-19T13:01:33.292Z,Sensor-1,25.80,°C
2025-06-19T13:01:37.378Z,Sensor-1,25.80,°C
2025-06-19T13:01:39.374Z,Sensor-1,25.80,°C
2025-06-19T13:01:41.396Z,Sensor-1,25.80,°C
2025-06-19T13:01:43.422Z,Sensor-1,25.80,°C
2025-06-19T13:01:45.448Z,Sensor-1,25.80,°C
2025-06-19T13:01:47.475Z,Sensor-1,25.80,°C
2025-06-19T13:01:49.499Z,Sensor-1,25.80,°C
2025-06-19T13:01:51.526Z,Sensor-1,25.80,°C
2025-06-19T13:01:53.552Z,Sensor-1,25.80,°C
2025-06-19T13:01:55.578Z,Sensor-1,25.80,°C
2025-06-19T13:01:57.604Z,Sensor-1,25.80,°C
2025-06-19T13:01:59.630Z,Sensor-1,25.80,°C
2025-06-19T13:02:01.659Z,Sensor-1,25.80,°C
2025-06-19T13:02:03.682Z,Sensor-1,25.80,°C
2025-06-19T13:02:05.708Z,Sensor-1,25.80,°C
2025-06-19T13:02:07.735Z,Sensor-1,25.80,°C
2025-06-19T13:02:09.760Z,Sensor-1,25.80,°C
2025-06-19T13:02:11.786Z,Sensor-1,25.80,°C
2025-06-19T13:02:13.812Z,Sensor-1,25.80,°C
2025-06-19T13:02:15.838Z,Sensor-1,25.80,°C
2025-06-19T13:02:17.864Z,Sensor-1,25.80,°C
2025-06-19T13:02:19.890Z,Sensor-1,25.80,°C
2025-06-19T13:02:21.916Z,Sensor-1,25.80,°C
2025-06-19T13:02:23.943Z,Sensor-1,25.80,°C
2025-06-19T13:02:25.969Z,Sensor-1,25.80,°C
2025-06-19T13:02:27.995Z,Sensor-1,25.80,°C
2025-06-19T13:02:30.021Z,Sensor-1,25.80,°C
2025-06-19T13:02:32.048Z,Sensor-1,25.80,°C
2025-06-19T13:02:34.073Z,Sensor-1,25.80,°C
2025-06-19T13:02:36.099Z,Sensor-1,25.80,°C
2025-06-19T13:02:38.125Z,Sensor-1,25.80,°C
2025-06-19T13:02:40.151Z,Sensor-1,25.80,°C
2025-06-19T13:02:42.177Z,Sensor-1,25.80,°C
2025-06-19T13:02:44.203Z,Sensor-1,25.80,°C
2025-06-19T13:02:46.229Z,Sensor-1,25.80,°C
2025-06-19T13:02:48.255Z,Sensor-1,25.80,°C
2025-06-19T13:02:50.281Z,Sensor-1,25.80,°C
2025-06-19T13:02:52.311Z,Sensor-1,25.80,°C
2025-06-19T13:02:54.333Z,Sensor-1,25.80,°C
2025-06-19T13:02:56.359Z,Sensor-1,25.80,°C
2025-06-19T13:02:58.385Z,Sensor-1,25.80,°C
2025-06-19T13:03:00.413Z,Sensor-1,25.80,°C
2025-06-19T13:03:02.437Z,Sensor-1,25.80,°C
2025-06-19T13:03:04.484Z,Sensor-1,25.80,°C
2025-06-19T13:03:06.489Z,Sensor-1,25.80,°C
2025-06-19T13:03:08.517Z,Sensor-1,25.80,°C
2025-06-19T13:03:10.541Z,Sensor-1,25.80,°C
2025-06-19T13:03:12.567Z,Sensor-1,25.80,°C
2025-06-19T13:03:14.594Z,Sensor-1,25.80,°C
2025-06-19T13:03:16.621Z,Sensor-1,25.80,°C
2025-06-19T13:03:18.646Z,Sensor-1,25.80,°C
2025-06-19T13:03:20.673Z,Sensor-1,25.80,°C
2025-06-19T13:03:22.698Z,Sensor-1,25.80,°C
2025-06-19T13:03:24.725Z,Sensor-1,25.80,°C
2025-06-19T13:03:26.751Z,Sensor-1,25.80,°C
2025-06-19T13:03:28.777Z,Sensor-1,25.80,°C
2025-06-19T13:03:30.803Z,Sensor-1,25.80,°C
2025-06-19T13:03:32.829Z,Sensor-1,25.80,°C
2025-06-19T13:03:34.855Z,Sensor-1,25.80,°C
2025-06-19T13:03:36.884Z,Sensor-1,25.80,°C
2025-06-19T13:03:38.907Z,Sensor-1,25.80,°C
2025-06-19T13:03:40.933Z,Sensor-1,25.80,°C
2025-06-19T13:03:42.966Z,Sensor-1,25.80,°C
2025-06-19T13:03:44.986Z,Sensor-1,25.80,°C
2025-06-19T13:03:47.012Z,Sensor-1,25.80,°C
2025-06-19T13:03:49.038Z,Sensor-1,25.80,°C
2025-06-19T13:03:51.063Z,Sensor-1,25.80,°C
2025-06-19T13:03:53.090Z,Sensor-1,25.80,°C
2025-06-19T13:03:55.136Z,Sensor-1,25.80,°C
2025-06-19T13:03:57.142Z,Sensor-1,25.80,°C
2025-06-19T13:03:59.167Z,Sensor-1,25.80,°C
2025-06-19T13:04:01.194Z,Sensor-1,25.80,°C
2025-06-19T13:04:03.221Z,Sensor-1,25.80,°C
2025-06-19T13:04:05.247Z,Sensor-1,25.80,°C
2025-06-19T13:04:07.272Z,Sensor-1,25.80,°C
2025-06-19T13:04:09.298Z,Sensor-1,25.80,°C
2025-06-19T13:04:11.324Z,Sensor-1,25.80,°C
2025-06-19T13:04:13.355Z,Sensor-1,25.80,°C
2025-06-19T13:04:15.391Z,Sensor-1,25.80,°C
2025-06-19T13:04:17.402Z,Sensor-1,25.80,°C
2025-06-19T13:04:19.428Z,Sensor-1,25.80,°C
2025-06-19T13:04:21.454Z,Sensor-1,25.80,°C
2025-06-19T13:04:23.481Z,Sensor-1,25.80,°C
2025-06-19T13:04:25.507Z,Sensor-1,25.80,°C
2025-06-19T13:04:27.532Z,Sensor-1,25.80,°C
2025-06-19T13:04:29.558Z,Sensor-1,25.80,°C
2025-06-19T13:04:31.586Z,Sensor-1,25.80,°C
2025-06-19T13:04:33.612Z,Sensor-1,25.80,°C
2025-06-19T13:04:35.640Z,Sensor-1,25.80,°C
2025-06-19T13:04:37.662Z,Sensor-1,25.80,°C
2025-06-19T13:04:39.688Z,Sensor-1,25.80,°C
2025-06-19T13:04:41.714Z,Sensor-1,25.80,°C
2025-06-19T13:04:43.740Z,Sensor-1,25.80,°C
2025-06-19T13:04:45.766Z,Sensor-1,25.80,°C
2025-06-19T13:04:47.792Z,Sensor-1,25.80,°C
2025-06-19T13:04:49.818Z,Sensor-1,25.80,°C
2025-06-19T13:04:51.845Z,Sensor-1,25.80,°C
2025-06-19T13:04:53.871Z,Sensor-1,25.80,°C
2025-06-19T13:04:55.902Z,Sensor-1,25.80,°C
2025-06-19T13:04:57.922Z,Sensor-1,25.80,°C
2025-06-19T13:04:59.954Z,Sensor-1,25.80,°C
2025-06-19T13:05:01.977Z,Sensor-1,25.80,°C
2025-06-19T13:05:04.002Z,Sensor-1,25.80,°C
2025-06-19T13:05:06.026Z,Sensor-1,25.80,°C
2025-06-19T13:05:08.056Z,Sensor-1,25.80,°C
2025-06-19T13:05:10.093Z,Sensor-1,25.80,°C
2025-06-19T13:05:12.135Z,Sensor-1,25.80,°C
2025-06-19T13:05:14.131Z,Sensor-1,25.80,°C
2025-06-19T13:05:16.156Z,Sensor-1,25.80,°C
2025-06-19T13:05:18.182Z,Sensor-1,25.80,°C
2025-06-19T13:05:20.208Z,Sensor-1,25.80,°C
2025-06-19T13:05:22.234Z,Sensor-1,25.80,°C
2025-06-19T13:05:24.262Z,Sensor-1,25.80,°C
2025-06-19T13:05:26.287Z,Sensor-1,25.80,°C
2025-06-19T13:05:28.314Z,Sensor-1,25.80,°C
2025-06-19T13:05:30.339Z,Sensor-1,25.80,°C
2025-06-19T13:05:32.369Z,Sensor-1,25.80,°C
2025-06-19T13:05:34.390Z,Sensor-1,25.80,°C
2025-06-19T13:05:36.417Z,Sensor-1,25.80,°C
2025-06-19T13:05:38.442Z,Sensor-1,25.80,°C
2025-06-19T13:05:40.468Z,Sensor-1,25.80,°C
2025-06-19T13:05:42.494Z,Sensor-1,25.80,°C
2025-06-19T13:05:44.520Z,Sensor-1,25.80,°C
2025-06-19T13:05:46.546Z,Sensor-1,25.80,°C
2025-06-19T13:05:48.666Z,Sensor-1,25.80,°C
2025-06-19T13:05:50.600Z,Sensor-1,25.80,°C
2025-06-19T13:05:52.624Z,Sensor-1,25.80,°C
2025-06-19T13:05:54.655Z,Sensor-1,25.80,°C
2025-06-19T13:05:56.734Z,Sensor-1,25.80,°C
2025-06-19T13:05:58.703Z,Sensor-1,25.80,°C
2025-06-19T13:06:00.758Z,Sensor-1,25.80,°C
2025-06-19T13:06:02.755Z,Sensor-1,25.80,°C
2025-06-19T13:06:04.781Z,Sensor-1,25.80,°C
2025-06-19T13:06:06.807Z,Sensor-1,25.80,°C
2025-06-19T13:06:08.833Z,Sensor-1,25.80,°C
2025-06-19T13:06:10.859Z,Sensor-1,25.80,°C
2025-06-19T13:06:12.885Z,Sensor-1,25.80,°C
2025-06-19T13:06:14.911Z,Sensor-1,25.80,°C
2025-06-19T13:06:16.938Z,Sensor-1,25.80,°C
2025-06-19T13:06:18.963Z,Sensor-1,25.80,°C
2025-06-19T13:06:20.989Z,Sensor-1,25.80,°C
2025-06-19T13:06:23.015Z,Sensor-1,25.80,°C
2025-06-19T13:06:25.041Z,Sensor-1,25.80,°C
2025-06-19T13:06:27.082Z,Sensor-1,25.80,°C
2025-06-19T13:06:29.094Z,Sensor-1,25.80,°C
2025-06-19T13:06:31.123Z,Sensor-1,25.80,°C
2025-06-19T13:06:33.145Z,Sensor-1,25.80,°C
2025-06-19T13:06:35.172Z,Sensor-1,25.80,°C
2025-06-19T13:06:37.198Z,Sensor-1,25.80,°C
2025-06-19T13:06:39.223Z,Sensor-1,25.80,°C
2025-06-19T13:06:41.250Z,Sensor-1,25.80,°C
2025-06-19T13:06:43.282Z,Sensor-1,25.80,°C
2025-06-19T13:06:45.302Z,Sensor-1,25.80,°C
2025-06-19T13:06:47.329Z,Sensor-1,25.80,°C
2025-06-19T13:06:49.354Z,Sensor-1,25.80,°C
2025-06-19T13:06:51.382Z,Sensor-1,25.80,°C
2025-06-19T13:06:53.406Z,Sensor-1,25.80,°C
2025-06-19T13:06:55.434Z,Sensor-1,25.80,°C
2025-06-19T13:06:57.459Z,Sensor-1,25.80,°C
2025-06-19T13:06:59.485Z,Sensor-1,25.80,°C
2025-06-19T13:07:01.513Z,Sensor-1,25.80,°C
2025-06-19T13:07:03.537Z,Sensor-1,25.80,°C
2025-06-19T13:07:05.576Z,Sensor-1,25.80,°C
2025-06-19T13:07:07.589Z,Sensor-1,25.80,°C
2025-06-19T13:07:09.615Z,Sensor-1,25.80,°C
2025-06-19T13:07:11.642Z,Sensor-1,25.80,°C
2025-06-19T13:07:13.676Z,Sensor-1,25.80,°C
2025-06-19T13:07:15.693Z,Sensor-1,25.80,°C
2025-06-19T13:07:17.719Z,Sensor-1,25.80,°C
2025-06-19T13:07:19.745Z,Sensor-1,25.80,°C
2025-06-19T13:07:21.794Z,Sensor-1,25.80,°C
2025-06-19T13:07:23.823Z,Sensor-1,25.80,°C
2025-06-19T13:07:25.823Z,Sensor-1,25.80,°C
2025-06-19T13:07:27.849Z,Sensor-1,25.80,°C
2025-06-19T13:07:29.875Z,Sensor-1,25.80,°C
2025-06-19T13:07:31.901Z,Sensor-1,25.80,°C
2025-06-19T13:07:33.927Z,Sensor-1,25.80,°C
2025-06-19T13:07:35.953Z,Sensor-1,25.80,°C
2025-06-19T13:07:37.984Z,Sensor-1,25.80,°C
2025-06-19T13:07:40.005Z,Sensor-1,25.80,°C
2025-06-19T13:07:42.055Z,Sensor-1,25.80,°C
2025-06-19T13:07:44.059Z,Sensor-1,25.80,°C
2025-06-19T13:07:46.083Z,Sensor-1,25.80,°C
2025-06-19T13:07:48.146Z,Sensor-1,25.80,°C
2025-06-19T13:07:50.137Z,Sensor-1,25.80,°C
2025-06-19T13:07:52.162Z,Sensor-1,25.80,°C
2025-06-19T13:07:54.195Z,Sensor-1,25.80,°C
2025-06-19T13:07:56.214Z,Sensor-1,25.80,°C
2025-06-19T13:07:58.245Z,Sensor-1,25.80,°C
2025-06-19T13:08:00.266Z,Sensor-1,25.80,°C
2025-06-19T13:08:02.299Z,Sensor-1,25.80,°C
2025-06-19T13:08:04.319Z,Sensor-1,25.80,°C
2025-06-19T13:11:49.125Z,Sensor-1,26.20,°C
2025-06-19T13:11:58.418Z,Sensor-1,26.20,°C
2025-06-19T13:12:00.394Z,Sensor-1,26.20,°C
2025-06-19T13:20:59.418Z,Sensor-1,25.80,°C
2025-06-19T13:23:57.178Z,Sensor-1,26.20,°C
2025-06-19T13:23:58.976Z,Sensor-1,26.20,°C
2025-06-19T13:24:01.002Z,Sensor-1,26.20,°C
2025-06-19T13:24:03.027Z,Sensor-1,26.20,°C
2025-06-19T13:24:05.054Z,Sensor-1,26.20,°C
2025-06-19T13:24:07.081Z,Sensor-1,26.20,°C
2025-06-19T13:24:09.112Z,Sensor-1,26.20,°C
2025-06-19T13:24:11.133Z,Sensor-1,26.20,°C
2025-06-19T13:24:13.161Z,Sensor-1,26.20,°C
2025-06-19T13:24:15.185Z,Sensor-1,26.20,°C
2025-06-19T13:24:17.212Z,Sensor-1,26.20,°C
2025-06-19T13:24:19.246Z,Sensor-1,26.20,°C
2025-06-19T13:24:21.263Z,Sensor-1,26.20,°C
2025-06-19T13:24:23.288Z,Sensor-1,26.20,°C
2025-06-19T13:24:25.326Z,Sensor-1,26.20,°C
2025-06-19T13:24:27.341Z,Sensor-1,26.20,°C
2025-06-19T13:24:29.367Z,Sensor-1,26.20,°C
2025-06-19T13:26:40.300Z,Sensor-1,26.70,°C
2025-06-19T13:26:42.284Z,Sensor-1,26.70,°C
2025-06-19T13:26:44.309Z,Sensor-1,26.70,°C
2025-06-19T13:26:46.337Z,Sensor-1,26.70,°C
2025-06-19T13:26:48.361Z,Sensor-1,26.70,°C
2025-06-19T13:26:50.387Z,Sensor-1,26.70,°C
2025-06-19T13:26:52.413Z,Sensor-1,26.70,°C
2025-06-19T13:26:54.439Z,Sensor-1,26.70,°C
2025-06-19T13:26:56.465Z,Sensor-1,26.70,°C
2025-06-19T13:26:58.491Z,Sensor-1,26.70,°C
2025-06-19T13:27:00.517Z,Sensor-1,26.70,°C
2025-06-19T13:27:02.543Z,Sensor-1,26.70,°C
2025-06-19T13:27:04.569Z,Sensor-1,26.70,°C
2025-06-19T13:27:06.595Z,Sensor-1,26.70,°C
2025-06-19T13:27:08.625Z,Sensor-1,26.70,°C
2025-06-19T13:27:10.647Z,Sensor-1,26.70,°C
2025-06-19T13:27:12.673Z,Sensor-1,26.70,°C
2025-06-19T13:27:14.699Z,Sensor-1,26.70,°C
2025-06-19T13:27:29.759Z,Sensor-2,26.70,°C
2025-06-19T13:27:31.610Z,Sensor-2,26.70,°C
2025-06-19T13:27:33.631Z,Sensor-2,26.70,°C
2025-06-19T13:27:35.657Z,Sensor-2,26.70,°C
2025-06-19T13:27:37.683Z,Sensor-2,26.70,°C
2025-06-19T13:27:39.713Z,Sensor-2,26.60,°C
2025-06-19T13:27:41.740Z,Sensor-2,26.50,°C
2025-06-19T13:27:43.762Z,Sensor-2,26.30,°C
2025-06-19T13:27:45.787Z,Sensor-2,26.30,°C
2025-06-19T13:27:47.814Z,Sensor-2,26.30,°C
2025-06-19T13:27:49.840Z,Sensor-2,26.20,°C
2025-06-19T13:27:51.866Z,Sensor-2,26.20,°C
2025-06-19T13:27:53.892Z,Sensor-2,26.20,°C
2025-06-19T13:27:55.918Z,Sensor-2,26.20,°C
2025-06-19T13:28:54.112Z,Sensor-2,26.70,°C
2025-06-19T13:28:56.138Z,Sensor-2,26.70,°C
2025-06-19T13:29:00.219Z,Sensor-2,26.70,°C
2025-06-19T13:29:02.216Z,Sensor-2,26.70,°C
2025-06-19T13:29:04.245Z,Sensor-2,26.70,°C
2025-06-19T13:29:06.268Z,Sensor-2,26.70,°C
2025-06-19T13:29:08.294Z,Sensor-2,26.70,°C
2025-06-19T13:29:10.320Z,Sensor-2,26.70,°C
2025-06-19T13:29:12.346Z,Sensor-2,26.70,°C
2025-06-19T13:29:14.372Z,Sensor-2,26.70,°C
2025-06-19T13:29:16.398Z,Sensor-2,26.70,°C
2025-06-19T13:29:18.426Z,Sensor-2,26.70,°C
2025-06-19T13:29:20.450Z,Sensor-2,26.70,°C
2025-06-19T13:29:22.477Z,Sensor-2,26.70,°C
2025-06-19T13:29:24.504Z,Sensor-2,26.70,°C
2025-06-19T13:29:26.529Z,Sensor-2,26.70,°C
2025-06-19T13:29:28.556Z,Sensor-2,26.70,°C
2025-06-19T13:29:30.581Z,Sensor-2,26.70,°C
2025-06-19T13:29:32.609Z,Sensor-2,26.70,°C
2025-06-19T13:29:34.678Z,Sensor-2,26.70,°C
2025-06-19T13:29:36.659Z,Sensor-2,26.70,°C
2025-06-19T13:29:38.685Z,Sensor-2,26.70,°C
2025-06-19T13:29:40.712Z,Sensor-2,26.70,°C
2025-06-19T13:29:42.738Z,Sensor-2,26.40,°C
2025-06-19T13:29:44.765Z,Sensor-2,26.20,°C
2025-06-19T13:29:46.791Z,Sensor-2,26.20,°C
2025-06-19T13:29:48.615Z,Sensor-1,26.20,°C
2025-06-19T13:29:48.816Z,Sensor-2,26.20,°C
2025-06-19T13:29:50.599Z,Sensor-1,26.20,°C
2025-06-19T13:29:50.841Z,Sensor-2,26.20,°C
2025-06-19T13:29:52.623Z,Sensor-1,26.20,°C
2025-06-19T13:29:52.867Z,Sensor-2,26.20,°C
2025-06-19T13:29:54.893Z,Sensor-2,26.20,°C
2025-06-19T13:29:55.373Z,Sensor-1,26.20,°C
2025-06-19T13:29:56.714Z,Sensor-1,26.20,°C
2025-06-19T13:29:56.919Z,Sensor-2,26.20,°C
2025-06-19T13:29:58.732Z,Sensor-1,26.20,°C
2025-06-19T13:29:58.945Z,Sensor-2,26.20,°C
2025-06-19T13:30:00.756Z,Sensor-1,26.20,°C
2025-06-19T13:30:00.971Z,Sensor-2,26.20,°C
2025-06-19T13:30:02.791Z,Sensor-1,26.20,°C
2025-06-19T13:30:02.999Z,Sensor-2,26.20,°C
2025-06-19T13:30:04.808Z,Sensor-1,26.20,°C
2025-06-19T13:30:05.023Z,Sensor-2,26.20,°C
2025-06-19T13:30:06.836Z,Sensor-1,26.20,°C
2025-06-19T13:30:07.049Z,Sensor-2,26.20,°C
2025-06-19T13:30:08.861Z,Sensor-1,26.20,°C
2025-06-19T13:30:09.076Z,Sensor-2,26.20,°C
2025-06-19T13:30:10.889Z,Sensor-1,26.20,°C
2025-06-19T13:30:11.101Z,Sensor-2,26.20,°C
2025-06-19T13:30:12.941Z,Sensor-1,26.20,°C
2025-06-19T13:30:13.142Z,Sensor-2,26.20,°C
